farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
39,2.39,464672,253782,Cotton,Canal,1,410
56,5.55,757362,209509,Maize,Canal,1,839
32,2.86,453836,489517,Sugarcane,Rainfed,1,656
61,6.76,882576,441798,Sugarcane,Canal,0,525
39,6.08,306322,79942,Sugarcane,Borewell,0,501
32,9.49,595194,238436,Sugarcane,Rainfed,1,684
29,4.73,871610,287215,Wheat,Canal,1,689
27,8.81,895948,101502,Sugarcane,Borewell,1,609
48,5.97,537221,73030,Wheat,Rainfed,1,402
34,9.19,203512,376465,Maize,Canal,0,666
51,3.27,452469,399690,Maize,Borewell,0,676
39,5.72,220135,60076,Cotton,Borewell,2,382
36,4.21,786723,223888,Sugarcane,Rainfed,0,607
25,1.13,365022,282041,Maize,Canal,0,705
55,5.96,503924,347948,Sugarcane,Canal,2,711
32,8.05,357836,342948,Maize,Rainfed,2,660
45,5.78,368599,123872,Maize,Borewell,1,814
41,3.15,837148,200223,Rice,Canal,1,791
56,3.01,808624,407695,Rice,Rainfed,0,644
43,2.76,551159,119355,Maize,Rainfed,2,596
36,9.81,427501,112511,Wheat,Canal,1,631
59,4.29,317377,204098,Sugarcane,Borewell,1,314
62,3.51,753653,170976,Rice,Borewell,0,795
59,4.48,758411,116495,Maize,Rainfed,1,488
34,1.6,632857,341401,Rice,Canal,2,633
51,2.36,315423,310018,Rice,Rainfed,1,489
25,5.33,170537,51875,Maize,Canal,0,723
55,8.09,359236,338094,Sugarcane,Rainfed,1,329
43,8.83,689491,281448,Maize,Borewell,2,681
49,8.73,367463,493155,Sugarcane,Rainfed,0,841
63,9.48,767260,208582,Cotton,Rainfed,0,354
31,1.69,402072,229429,Wheat,Borewell,2,809
38,0.89,550673,116106,Cotton,Borewell,0,689
32,1.5,814068,171568,Sugarcane,Rainfed,0,411
29,6.21,174087,74260,Sugarcane,Canal,2,663
30,5.78,746343,155492,Rice,Canal,2,849
64,6.88,530542,69657,Wheat,Rainfed,2,361
37,4.03,344252,379086,Rice,Rainfed,0,618
58,4.22,202377,334913,Sugarcane,Borewell,1,807
27,5.68,361872,53544,Maize,Borewell,2,494
33,1.25,534253,315504,Wheat,Canal,2,564
60,8.1,412281,186141,Wheat,Canal,1,768
62,9.27,704915,107278,Cotton,Rainfed,1,522
29,4.18,618458,175533,Cotton,Borewell,1,811
47,7.53,766657,188039,Cotton,Borewell,0,532
22,5.71,227804,422613,Rice,Rainfed,2,685
25,2.74,592069,169819,Wheat,Canal,0,661
49,1.14,507538,288776,Sugarcane,Rainfed,1,824
57,2.84,809994,132899,Rice,Rainfed,0,509
58,6.25,374575,183432,Cotton,Rainfed,0,318
39,0.88,856913,373938,Rice,Borewell,2,813
28,8.44,360230,229547,Wheat,Rainfed,2,668
21,9.72,827605,341779,Wheat,Canal,1,358
42,1.29,603762,306984,Cotton,Canal,1,332
37,2.84,635085,400705,Rice,Rainfed,1,651
27,6.92,553129,268801,Wheat,Canal,1,565
45,8.16,468677,370666,Maize,Rainfed,2,577
24,3.79,557524,395660,Sugarcane,Rainfed,1,616
56,5.39,559103,414262,Rice,Borewell,2,403
26,8.97,864209,493140,Wheat,Rainfed,0,583
51,4.15,516997,50464,Cotton,Borewell,2,535
39,1.27,483362,389811,Maize,Rainfed,2,778
64,9.95,434549,131762,Sugarcane,Canal,0,707
59,2.21,499245,376364,Rice,Rainfed,2,844
47,0.96,717301,60192,Maize,Borewell,0,700
30,4.4,605560,445092,Sugarcane,Borewell,1,719
46,1.65,262538,183251,Rice,Rainfed,2,726
39,9.8,556271,193954,Sugarcane,Rainfed,2,812
59,4.12,695785,443572,Rice,Canal,0,473
23,8.35,283094,302428,Maize,Canal,2,537
33,2.18,534901,66898,Sugarcane,Rainfed,1,478
48,1.82,536317,373154,Rice,Rainfed,2,535
40,6.67,197497,374580,Wheat,Rainfed,1,444
48,9.14,464787,285790,Wheat,Canal,0,661
28,1.59,817822,401742,Maize,Rainfed,0,822
61,6.1,450739,109871,Cotton,Canal,1,806
59,1.31,239633,420578,Maize,Borewell,2,554
21,8.22,527983,446958,Sugarcane,Canal,1,700
23,9.14,157937,230330,Cotton,Borewell,1,630
33,6.47,656185,371455,Wheat,Rainfed,0,493
48,7.04,702445,440352,Wheat,Borewell,1,396
45,1.03,506693,485381,Maize,Rainfed,1,724
53,1.19,483844,296070,Maize,Canal,2,400
58,2.21,286316,134537,Wheat,Canal,2,527
26,3.1,543628,104352,Maize,Canal,2,329
64,7.72,271704,412069,Rice,Rainfed,1,697
52,4.64,208414,420871,Maize,Borewell,0,318
41,1.24,234401,68798,Cotton,Borewell,2,381
36,8.6,718992,268847,Wheat,Canal,0,332
41,9.94,360184,357646,Sugarcane,Canal,1,331
31,4.82,519513,421647,Wheat,Canal,1,628
57,5.36,348691,204732,Cotton,Canal,1,508
56,1.25,695089,415854,Maize,Rainfed,1,476
55,4.14,393888,426050,Sugarcane,Rainfed,0,756
39,4.03,235258,473442,Wheat,Rainfed,0,699
40,9.68,163475,394415,Rice,Canal,0,671
38,6.77,494075,80067,Rice,Borewell,2,369
61,7.93,602314,173475,Wheat,Canal,2,718
34,1.72,320238,334601,Maize,Rainfed,1,464
35,4.46,371699,156056,Rice,Rainfed,2,417
51,2.32,205930,400644,Rice,Canal,0,837
21,8.67,654182,177171,Sugarcane,Canal,2,570
23,1.95,572050,241598,Rice,Borewell,1,566
36,4.67,357479,327896,Maize,Borewell,2,654
43,1.01,646817,346841,Wheat,Borewell,0,533
31,6.53,828387,182702,Rice,Rainfed,1,845
32,5.08,771639,493491,Rice,Rainfed,1,698
30,5.23,637267,273840,Maize,Rainfed,0,514
52,1.47,279789,68966,Cotton,Rainfed,0,371
36,5.38,693508,471481,Rice,Canal,2,718
28,5.86,191241,259740,Maize,Canal,1,589
58,9.65,644350,425007,Cotton,Rainfed,2,607
32,0.82,706911,403816,Sugarcane,Borewell,2,636
44,9.27,194407,427016,Rice,Borewell,2,676
48,5.06,486683,179443,Sugarcane,Borewell,0,551
28,2.5,300212,152937,Maize,Rainfed,1,524
48,6.82,305327,138858,Wheat,Rainfed,1,569
56,5.41,405973,202095,Sugarcane,Rainfed,1,305
46,2.65,600200,66794,Rice,Canal,2,785
28,6.45,761345,107101,Cotton,Rainfed,2,656
48,5.0,363404,410109,Rice,Rainfed,1,317
48,7.05,877026,361216,Sugarcane,Rainfed,1,393
57,7.05,144602,460062,Rice,Rainfed,1,708
61,4.99,574684,198861,Wheat,Borewell,0,465
56,4.21,178530,289521,Cotton,Rainfed,2,364
47,1.1,223460,396586,Sugarcane,Rainfed,0,617
37,5.19,409778,403368,Rice,Borewell,2,559
29,2.81,641219,247917,Sugarcane,Canal,1,804
53,1.01,478281,77775,Cotton,Borewell,2,474
40,3.64,736339,454086,Wheat,Borewell,2,502
33,1.33,879152,254458,Wheat,Borewell,0,816
48,6.01,435067,187209,Maize,Borewell,0,652
49,5.28,153309,304343,Wheat,Borewell,1,555
33,8.03,596746,437396,Cotton,Rainfed,0,359
55,3.04,801350,389981,Sugarcane,Canal,2,442
26,4.03,550197,128048,Wheat,Borewell,0,376
38,7.05,600150,330380,Wheat,Canal,1,618
25,9.93,350951,420032,Wheat,Rainfed,1,826
45,9.09,201920,411492,Rice,Borewell,1,438
22,5.45,804332,476720,Maize,Borewell,0,536
30,6.94,376381,228716,Wheat,Canal,0,579
50,5.55,202216,146840,Wheat,Rainfed,2,745
25,4.63,261635,373945,Maize,Rainfed,0,506
53,6.22,784848,63277,Wheat,Rainfed,1,304
21,4.17,531016,380888,Sugarcane,Rainfed,2,712
38,3.16,781130,487343,Cotton,Borewell,2,712
52,7.2,670187,453816,Rice,Canal,1,324
31,8.78,611277,450854,Wheat,Canal,2,828
41,3.24,299630,444825,Sugarcane,Canal,0,739
46,7.22,218247,475942,Wheat,Rainfed,1,481
45,4.62,236410,271211,Wheat,Rainfed,0,636
42,3.37,201440,455532,Sugarcane,Canal,0,373
47,6.4,700535,287802,Sugarcane,Borewell,0,438
33,9.42,877761,481082,Sugarcane,Borewell,0,486
53,3.84,645371,166441,Wheat,Borewell,0,581
54,7.72,213587,115140,Cotton,Canal,1,568
61,3.49,700502,130058,Sugarcane,Canal,2,618
55,8.14,237405,376496,Sugarcane,Borewell,2,357
21,7.72,746388,395896,Sugarcane,Rainfed,1,731
41,7.77,636024,244066,Cotton,Canal,1,408
26,9.98,802128,484966,Rice,Rainfed,1,318
48,1.83,381500,451219,Rice,Rainfed,0,355
37,4.19,640087,168494,Rice,Rainfed,1,798
25,6.49,687269,280939,Sugarcane,Borewell,0,818
51,6.11,373512,50841,Cotton,Borewell,2,405
25,7.92,567544,71110,Rice,Canal,2,742
58,0.95,186785,127639,Wheat,Rainfed,0,594
23,7.2,298988,455983,Maize,Canal,0,333
43,7.51,333173,350577,Maize,Rainfed,1,760
57,1.08,195066,354017,Maize,Borewell,1,649
57,5.62,136903,404848,Wheat,Canal,1,788
30,2.83,247855,415878,Cotton,Borewell,0,611
30,8.12,742523,252065,Wheat,Rainfed,0,736
39,0.97,422862,431213,Cotton,Borewell,2,474
37,1.89,847678,128850,Cotton,Canal,0,485
41,1.49,318302,129345,Maize,Canal,1,771
34,1.12,853188,127050,Wheat,Canal,2,518
29,6.2,547177,341727,Sugarcane,Borewell,0,453
21,8.75,205353,245208,Cotton,Canal,1,327
33,5.35,687181,338224,Sugarcane,Borewell,2,648
24,2.5,407923,80543,Sugarcane,Borewell,0,391
21,3.77,796020,457771,Maize,Rainfed,1,773
60,3.92,682188,67446,Maize,Rainfed,1,607
52,4.79,739451,165837,Cotton,Canal,1,682
54,4.5,391151,52514,Wheat,Borewell,2,834
48,6.88,303193,420750,Wheat,Canal,2,576
51,3.73,825747,231092,Sugarcane,Borewell,2,709
28,6.8,491614,142284,Wheat,Borewell,1,381
59,5.69,577842,170954,Maize,Borewell,1,627
46,0.96,167139,257520,Cotton,Canal,2,306
54,9.24,253348,444728,Cotton,Borewell,2,318
23,2.19,659262,178634,Sugarcane,Rainfed,0,379
32,4.79,338208,127198,Maize,Rainfed,1,834
21,9.5,384796,382056,Sugarcane,Canal,1,730
64,2.85,719130,378734,Rice,Canal,0,371
25,0.71,353219,326283,Rice,Borewell,1,467
50,5.16,677770,145403,Rice,Borewell,2,335
50,2.63,528792,369537,Maize,Canal,1,714
37,6.03,654647,264270,Sugarcane,Canal,0,554
43,8.26,201970,445151,Cotton,Canal,2,827
35,5.36,800513,282776,Rice,Rainfed,2,589
57,6.63,155879,325653,Rice,Rainfed,2,622
41,6.83,253068,417901,Wheat,Canal,0,749
34,8.3,685879,343927,Sugarcane,Rainfed,2,302
22,7.04,377908,351562,Rice,Canal,2,693
31,9.77,631258,264400,Sugarcane,Borewell,0,577
59,4.83,417466,428479,Wheat,Borewell,0,587
58,0.98,137374,252431,Wheat,Canal,0,843
54,4.24,771445,434297,Rice,Rainfed,0,405
58,8.48,336441,175644,Sugarcane,Canal,1,843
54,1.76,869770,351602,Cotton,Canal,0,332
38,7.49,265674,80708,Wheat,Borewell,2,639
50,5.59,286790,388528,Cotton,Canal,0,587
35,9.06,697605,473541,Rice,Borewell,1,583
47,7.45,354525,160558,Cotton,Canal,2,414
54,6.77,543516,362593,Maize,Borewell,0,487
58,8.93,382614,417694,Rice,Rainfed,2,577
53,9.13,282933,203785,Sugarcane,Canal,2,651
44,4.16,442980,84917,Rice,Canal,1,350
35,9.31,155275,331038,Rice,Borewell,1,810
50,1.02,853100,103439,Rice,Canal,0,359
62,7.74,771260,75965,Rice,Borewell,1,375
37,3.7,176651,433466,Sugarcane,Canal,1,490
25,5.13,430522,97390,Sugarcane,Canal,0,796
49,8.44,370543,109917,Cotton,Borewell,0,353
24,6.55,289443,400100,Sugarcane,Canal,0,811
30,4.85,397876,408726,Rice,Borewell,1,788
37,2.06,151497,349683,Cotton,Rainfed,2,349
30,9.42,233949,73150,Cotton,Rainfed,0,329
37,3.66,557367,308982,Cotton,Canal,2,433
40,1.46,569340,105449,Cotton,Rainfed,2,561
44,5.86,757211,113651,Cotton,Rainfed,2,622
25,4.36,282966,312350,Sugarcane,Canal,2,625
54,6.11,578032,121587,Wheat,Canal,0,557
26,2.72,513629,162873,Rice,Canal,2,406
22,4.1,889633,59531,Cotton,Borewell,1,414
33,9.74,543279,201036,Wheat,Canal,2,449
63,9.4,276577,70761,Cotton,Canal,0,613
63,8.71,508685,420283,Rice,Borewell,2,804
31,7.9,528833,150640,Cotton,Canal,2,713
43,1.99,327429,96847,Rice,Canal,1,335
36,4.94,541367,451902,Rice,Borewell,0,310
51,7.42,124552,118447,Sugarcane,Rainfed,2,553
31,2.99,268375,344784,Rice,Borewell,2,725
36,0.81,397834,448272,Rice,Borewell,2,648
28,4.47,680743,325308,Cotton,Canal,1,316
24,4.54,632344,314575,Sugarcane,Canal,1,624
60,1.12,477149,493325,Rice,Canal,2,837
24,3.55,797335,159780,Maize,Borewell,0,511
45,9.21,875350,399454,Rice,Canal,0,422
23,2.88,354962,156011,Cotton,Borewell,0,431
52,5.91,636942,488259,Maize,Borewell,2,565
23,5.13,180776,459762,Sugarcane,Borewell,0,790
47,8.69,163383,54742,Maize,Borewell,2,328
49,6.71,387181,137707,Cotton,Canal,1,612
52,2.01,321533,454401,Wheat,Borewell,2,387
39,1.86,205557,493857,Wheat,Canal,2,633
41,5.8,896591,148039,Cotton,Canal,0,377
25,0.94,372859,189748,Maize,Borewell,2,816
38,4.24,423457,97396,Cotton,Rainfed,0,427
48,4.29,331690,140118,Sugarcane,Canal,1,756
62,2.37,436096,428676,Sugarcane,Canal,2,559
42,3.36,542713,206581,Sugarcane,Rainfed,1,412
41,3.63,861269,111672,Rice,Borewell,1,437
26,0.61,509812,309240,Rice,Canal,1,525
21,8.16,192449,414782,Cotton,Borewell,1,524
25,9.6,125424,106667,Wheat,Canal,0,671
61,3.25,662604,155512,Cotton,Borewell,0,600
32,1.56,295522,302261,Cotton,Borewell,1,485
46,9.56,842452,107786,Sugarcane,Borewell,1,768
54,7.54,381928,450632,Wheat,Canal,1,358
34,8.97,202503,470748,Sugarcane,Rainfed,0,775
46,3.93,530780,419817,Wheat,Canal,2,612
47,5.1,340397,221982,Sugarcane,Borewell,2,641
29,9.34,265224,119842,Wheat,Borewell,2,849
46,4.87,733940,437253,Sugarcane,Borewell,1,656
42,6.88,140850,71226,Wheat,Rainfed,0,757
50,7.2,768707,239687,Wheat,Borewell,0,327
63,8.45,489017,423165,Cotton,Rainfed,1,379
37,9.76,806045,52209,Maize,Canal,1,694
46,3.68,774798,197934,Sugarcane,Borewell,1,382
56,2.85,847439,416193,Rice,Rainfed,2,731
21,1.24,692251,194492,Sugarcane,Canal,0,739
28,8.64,547702,399623,Sugarcane,Borewell,0,729
55,3.28,882315,300192,Maize,Borewell,0,437
35,0.97,635544,407560,Rice,Canal,2,724
42,8.72,661723,484210,Maize,Canal,0,304
34,5.34,166714,382304,Rice,Rainfed,2,685
46,8.46,490747,446704,Maize,Rainfed,0,800
48,5.77,396724,461702,Rice,Canal,2,845
43,3.48,487202,349745,Wheat,Rainfed,2,799
34,1.73,130820,61921,Wheat,Borewell,1,494
44,4.65,283057,494805,Sugarcane,Rainfed,2,485
22,0.75,167132,300869,Sugarcane,Borewell,1,728
46,6.22,345016,124217,Cotton,Canal,1,762
34,4.56,865118,365331,Sugarcane,Borewell,1,412
27,1.84,791843,100685,Rice,Rainfed,0,545
23,5.54,526366,285964,Maize,Borewell,0,760
43,8.11,330954,121285,Maize,Borewell,0,559
63,9.76,460909,395534,Wheat,Borewell,2,743
38,5.51,643686,216805,Wheat,Borewell,1,573
58,1.73,660317,52963,Sugarcane,Canal,1,593
55,8.2,438367,472104,Wheat,Canal,0,525
35,7.11,436873,291206,Rice,Rainfed,1,448
45,9.56,147914,140576,Wheat,Canal,1,392
57,5.58,437850,275207,Maize,Rainfed,0,356
48,3.89,239557,446514,Wheat,Rainfed,2,454
30,9.65,619894,400272,Maize,Borewell,1,815
59,5.62,193832,281763,Cotton,Canal,2,809
37,0.65,664261,388780,Rice,Rainfed,0,715
59,5.0,280614,410206,Cotton,Rainfed,1,704
42,0.52,186854,251169,Cotton,Borewell,0,573
46,7.51,225406,478955,Cotton,Borewell,0,701
64,5.88,161614,105695,Maize,Rainfed,0,676
45,1.54,231921,492811,Wheat,Borewell,2,752
37,8.22,506275,66824,Cotton,Borewell,1,755
33,5.6,429795,239514,Cotton,Borewell,2,527
40,1.58,748440,279902,Rice,Canal,2,806
45,2.02,732360,232065,Maize,Borewell,1,792
24,8.31,348156,105444,Wheat,Borewell,0,479
30,3.88,664407,117631,Cotton,Rainfed,2,708
23,8.3,838802,265277,Cotton,Borewell,1,486
61,1.16,659491,179438,Wheat,Borewell,2,394
38,2.82,318497,180404,Rice,Canal,2,376
56,7.76,712074,188175,Cotton,Rainfed,1,369
42,6.6,578159,440330,Cotton,Rainfed,1,713
54,3.41,669666,77871,Wheat,Canal,2,442
28,9.39,373179,496541,Sugarcane,Canal,2,328
60,2.51,845339,243061,Sugarcane,Rainfed,0,458
64,8.57,338483,492070,Sugarcane,Rainfed,0,667
39,7.11,786216,301375,Sugarcane,Canal,1,821
62,1.65,649950,265204,Rice,Canal,2,776
61,5.77,337699,412893,Sugarcane,Borewell,2,581
57,9.33,462240,50061,Maize,Canal,0,525
26,6.38,502844,216597,Sugarcane,Rainfed,1,737
46,5.52,553294,243582,Cotton,Rainfed,1,805
54,3.98,171393,297802,Wheat,Canal,1,369
26,7.99,237374,185807,Cotton,Canal,0,723
57,9.17,490942,254869,Sugarcane,Canal,0,770
53,7.66,780465,241270,Cotton,Rainfed,2,608
42,7.39,831534,421526,Sugarcane,Rainfed,0,807
41,2.33,838991,180899,Wheat,Rainfed,0,548
26,8.42,195290,137376,Sugarcane,Canal,0,350
26,0.89,799839,332144,Maize,Borewell,1,492
24,7.69,242274,82562,Rice,Borewell,1,582
50,2.5,871174,442236,Sugarcane,Canal,0,689
31,5.13,284839,240497,Rice,Borewell,1,766
50,7.1,367890,340862,Wheat,Rainfed,2,625
51,7.71,474098,452411,Rice,Canal,2,359
44,8.94,508855,424476,Maize,Rainfed,2,611
29,3.18,655039,480116,Maize,Borewell,1,740
23,2.63,747207,156356,Wheat,Borewell,1,340
51,9.96,854808,212532,Cotton,Canal,0,409
60,2.47,835541,132050,Wheat,Borewell,0,402
57,6.82,408301,487699,Cotton,Canal,0,566
56,9.55,240830,281177,Wheat,Rainfed,1,684
44,9.02,541713,77284,Sugarcane,Borewell,1,326
51,4.71,174897,443682,Wheat,Rainfed,0,315
26,6.56,423822,105253,Cotton,Canal,0,459
22,5.53,737163,131991,Maize,Rainfed,1,793
40,3.79,262687,241605,Rice,Borewell,1,806
48,1.87,816002,195718,Rice,Borewell,2,634
31,8.13,161856,188477,Rice,Canal,0,343
24,1.36,779242,455314,Cotton,Borewell,1,327
35,6.29,340924,465295,Sugarcane,Rainfed,1,574
26,6.15,746134,56865,Maize,Borewell,0,625
50,3.68,523618,50257,Cotton,Rainfed,0,835
58,1.79,525824,98416,Sugarcane,Borewell,0,763
22,8.1,245675,422262,Wheat,Rainfed,0,781
35,4.89,734393,64912,Cotton,Rainfed,0,603
31,7.39,346387,73744,Sugarcane,Borewell,0,486
28,0.66,128399,100491,Maize,Rainfed,0,573
46,1.21,729764,235360,Rice,Borewell,2,343
64,2.17,366572,68252,Wheat,Borewell,0,436
25,1.58,149218,161712,Wheat,Borewell,1,480
26,2.32,376310,179114,Rice,Borewell,0,546
46,7.02,324820,194697,Maize,Borewell,1,390
24,0.95,404441,478958,Rice,Rainfed,1,563
39,0.86,457933,63317,Sugarcane,Rainfed,0,338
40,0.8,293602,176334,Cotton,Canal,1,547
53,7.13,805504,55682,Maize,Canal,1,308
40,5.59,290229,325377,Sugarcane,Rainfed,0,848
32,4.02,331182,58898,Rice,Rainfed,0,314
21,6.92,870570,79788,Maize,Borewell,2,475
46,5.76,150223,333447,Maize,Borewell,0,601
34,0.57,697901,374746,Rice,Rainfed,2,530
58,8.47,122551,111657,Sugarcane,Canal,0,490
57,3.83,260134,95923,Cotton,Canal,2,474
31,4.3,861733,321366,Wheat,Canal,2,602
56,7.93,579735,456526,Wheat,Rainfed,2,617
33,2.28,764595,179057,Cotton,Borewell,1,633
63,0.6,589350,111318,Cotton,Borewell,2,563
23,9.13,630993,250833,Wheat,Canal,2,487
53,5.3,246167,57888,Wheat,Canal,0,591
26,3.82,813083,487539,Wheat,Canal,2,537
30,8.28,155091,234296,Cotton,Rainfed,1,690
25,0.75,535612,166122,Sugarcane,Rainfed,2,480
43,2.42,808742,286139,Rice,Canal,0,366
30,1.98,610960,393877,Sugarcane,Rainfed,1,792
64,7.51,179860,164247,Rice,Rainfed,0,768
22,3.46,385457,428639,Wheat,Rainfed,2,415
33,7.84,503997,286806,Cotton,Rainfed,2,368
60,0.89,136273,429527,Wheat,Rainfed,0,473
22,6.28,635185,265162,Sugarcane,Rainfed,2,439
40,3.52,610724,231248,Rice,Rainfed,2,616
21,2.28,830954,396576,Maize,Borewell,1,716
57,8.26,386821,139819,Rice,Canal,0,575
29,4.42,807522,289989,Rice,Rainfed,2,344
37,5.93,877217,293273,Cotton,Borewell,2,838
29,0.81,516727,206245,Rice,Canal,2,785
31,8.02,237717,289079,Sugarcane,Canal,1,557
35,3.23,741893,377711,Maize,Canal,1,501
44,7.09,372364,273515,Maize,Rainfed,2,469
58,7.72,574981,54147,Rice,Borewell,1,648
55,1.61,620609,120246,Wheat,Canal,1,810
50,3.31,202767,106150,Sugarcane,Canal,1,429
51,7.37,275431,221367,Sugarcane,Borewell,1,751
25,2.71,837464,391596,Wheat,Canal,1,607
64,8.56,887827,309733,Cotton,Rainfed,1,674
34,3.46,489370,142525,Cotton,Borewell,0,672
31,4.32,749549,410681,Cotton,Borewell,2,560
29,1.45,428199,250113,Wheat,Rainfed,1,511
54,1.9,158729,318534,Cotton,Borewell,2,824
32,3.12,754341,373981,Cotton,Borewell,1,372
55,0.96,278938,433096,Rice,Rainfed,0,830
55,2.33,419152,179193,Wheat,Canal,0,548
21,4.38,733973,277536,Cotton,Borewell,0,822
60,4.11,621734,125973,Sugarcane,Borewell,1,483
42,2.39,269517,93110,Cotton,Rainfed,0,746
49,1.26,784176,57027,Rice,Borewell,0,354
28,3.52,257962,491974,Wheat,Rainfed,2,577
31,7.58,386651,294521,Cotton,Borewell,0,695
61,5.35,125880,192413,Rice,Rainfed,2,569
57,9.49,673973,201708,Cotton,Rainfed,0,452
34,1.83,199943,235832,Maize,Canal,2,538
50,2.47,214087,121728,Cotton,Borewell,1,798
55,3.16,732124,52828,Cotton,Rainfed,0,447
41,0.62,823784,112883,Maize,Borewell,1,310
57,9.46,324652,185719,Wheat,Canal,0,469
25,4.73,867271,295725,Cotton,Rainfed,2,699
39,5.08,161347,425570,Wheat,Borewell,2,348
34,2.0,256916,91537,Rice,Canal,0,513
46,8.79,411704,164731,Sugarcane,Rainfed,0,663
24,7.08,373252,468999,Wheat,Borewell,1,579
45,4.6,283688,386851,Cotton,Canal,0,319
62,8.84,345520,269384,Rice,Borewell,0,524
45,9.1,754425,181222,Rice,Rainfed,2,623
38,0.97,138472,320614,Sugarcane,Canal,2,654
60,1.63,222905,92169,Maize,Canal,1,522
28,0.76,525032,171174,Rice,Rainfed,0,620
59,6.03,443045,238911,Cotton,Borewell,0,791
60,2.57,599446,183292,Sugarcane,Rainfed,2,464
34,8.53,632757,288355,Cotton,Canal,1,739
52,4.93,604979,484106,Maize,Rainfed,0,508
58,8.46,359574,362283,Cotton,Rainfed,2,569
53,5.78,807290,326832,Maize,Borewell,2,719
43,8.06,337473,272171,Sugarcane,Canal,1,413
35,4.03,824706,363228,Cotton,Borewell,0,364
53,9.48,459722,71102,Wheat,Canal,1,325
45,6.84,609499,76882,Cotton,Rainfed,1,848
37,6.16,403899,441897,Wheat,Canal,0,484
53,3.85,311603,434633,Wheat,Canal,1,509
22,9.4,411016,271379,Cotton,Rainfed,2,517
34,3.71,147871,251169,Wheat,Borewell,0,374
60,8.44,349100,345626,Rice,Borewell,2,717
60,4.34,740013,471191,Rice,Borewell,1,392
59,7.79,291081,121664,Cotton,Borewell,2,434
26,9.16,754507,199616,Rice,Rainfed,1,533
26,4.92,861373,451923,Wheat,Rainfed,2,367
23,5.5,470379,410806,Sugarcane,Borewell,1,701
27,3.64,434365,101472,Cotton,Borewell,0,640
28,1.02,420220,299741,Maize,Borewell,1,370
62,6.7,764008,65380,Rice,Borewell,1,599
35,1.64,557899,222999,Rice,Rainfed,2,626
49,3.86,775880,444366,Wheat,Borewell,2,752
53,3.82,242136,364308,Rice,Borewell,2,793
50,1.93,806026,201391,Cotton,Rainfed,1,506
59,6.83,249288,430597,Sugarcane,Canal,1,584
47,2.16,398764,53920,Rice,Canal,2,745
56,7.89,897612,135427,Cotton,Rainfed,1,619
49,2.87,647500,104791,Sugarcane,Borewell,1,545
58,3.23,226118,368501,Rice,Borewell,2,827
53,3.77,804968,202892,Maize,Canal,0,458
57,1.95,639382,173441,Cotton,Rainfed,2,317
47,4.63,212442,293906,Wheat,Rainfed,0,637
53,1.26,604059,356536,Wheat,Rainfed,1,711
24,4.56,631390,404168,Sugarcane,Borewell,2,393
42,3.73,644351,153566,Cotton,Rainfed,1,363
22,3.71,634849,158211,Sugarcane,Borewell,0,412
30,6.78,828363,399994,Cotton,Rainfed,1,503
25,7.81,486147,355756,Rice,Borewell,2,643
30,3.88,214483,452657,Rice,Canal,1,342
53,2.99,785507,217197,Cotton,Borewell,0,740
58,5.2,581762,57951,Sugarcane,Borewell,0,440
33,7.98,868636,481606,Cotton,Rainfed,2,599
51,6.62,785712,143776,Rice,Rainfed,1,394
56,0.86,512389,475076,Wheat,Borewell,2,424
44,5.06,408836,91809,Rice,Borewell,2,542
35,9.91,262910,135752,Maize,Rainfed,0,458
49,3.85,838506,325062,Sugarcane,Rainfed,2,784
28,4.69,523810,98491,Sugarcane,Canal,1,324
25,3.23,245067,276410,Sugarcane,Borewell,1,575
49,5.23,123894,415593,Maize,Borewell,2,738
24,2.03,446501,273484,Sugarcane,Canal,1,700
32,2.85,841454,477786,Maize,Rainfed,0,443
22,7.26,224915,199613,Wheat,Canal,1,577
47,1.81,879512,488450,Rice,Rainfed,1,353
51,9.3,157215,496133,Rice,Canal,1,844
56,3.43,606003,121063,Rice,Borewell,1,847
56,5.96,643896,252645,Maize,Rainfed,2,669
46,3.56,251778,173225,Rice,Borewell,2,825
63,5.04,237101,299618,Wheat,Borewell,2,540
47,9.09,572029,130989,Cotton,Rainfed,0,797
25,1.15,439862,194754,Wheat,Borewell,1,782
40,8.64,567734,133924,Rice,Canal,0,769
31,5.8,184062,122607,Sugarcane,Canal,0,445
30,6.82,180288,420281,Cotton,Rainfed,2,812
60,1.03,536321,385010,Cotton,Borewell,0,461
58,7.73,602547,311168,Cotton,Canal,2,562
26,1.71,890129,212142,Sugarcane,Canal,2,339
28,9.67,288041,289795,Cotton,Canal,1,347
43,8.09,835881,198594,Maize,Canal,0,640
46,5.18,470700,384970,Sugarcane,Canal,1,623
63,9.28,888596,403066,Maize,Canal,1,355
32,2.11,753793,371333,Sugarcane,Borewell,1,813
46,9.92,479383,76811,Rice,Canal,2,509
33,7.31,753157,353009,Cotton,Canal,2,809
60,1.43,247039,284313,Sugarcane,Canal,1,563
38,5.6,262018,174769,Maize,Borewell,2,526
